subject_id,R2,MAE,PCC
prc-i15_002,0.21661103664581205,4.814948054409025,0.7325372473842764
prc-i15_004,-0.12923132876954146,6.476607583403145,0.7640250491379372
prc-i15_007,-0.3863174200761963,7.516936958123117,0.9071424390255735
prc-i15_008,0.5877583952702606,3.0329400880869706,0.9360375819899586
prc-i15_016,0.19814135680689182,2.8808430559768783,0.5805568212996375
prc-i15_017,0.5870027487271974,2.0288545317890043,0.8832789731423654
prc-i15_018,-0.002006671217834821,3.0104575733819146,0.5852851516077564
prc-i15_019,0.029100554317125105,4.229011509895822,0.548049601113138
prc-i15_023,0.2652204134452476,3.2528924514686497,0.8617270340081329
prc-i15_024,-0.09041587498255943,2.632818791284561,0.3125632369389758
prc-i15_028,0.23434800734917993,3.826841634008934,0.8361372852722431
prc-i15_029,-0.2637932431078027,6.21178572245914,-0.26875047132915986
prc-i15_034,0.27403229424961684,4.282370606021075,0.856347340804944
prc-i15_036,0.017953311912381364,6.141572848539547,0.8112486542860109
prc-i15_038,0.19466907311540993,2.858464331609301,0.8826899639809125
prc-i15_039,-0.041197134942398295,3.2408286798801664,-0.019045858793773768
prc-i15_040,0.38203285907504825,4.898998263770373,0.8771577761837482
prc-i15_041,0.03543069225701179,4.3997402982829,0.20562344499002783
prc-i15_042,0.09898183088887469,4.659797061332382,0.40567212847462686
prc-i15_045,0.4860440634559112,2.912411629601091,0.9072983518603035
prc-i15_046,0.5333391275067448,2.602264241096775,0.9040402668823999
prc-i15_049,0.26487583399137893,3.6124317013759204,0.8626468504148483
prc-i15_051,0.34367582418814846,3.191541557697934,0.7371143726220913
prc-i15_052,0.32146703402156906,3.844054940907034,0.9085477538446887
prc-i15_054,0.16085819220158581,4.6853198726458425,0.44958198490038714
prc-i15_055,0.13213297172448668,4.90412029816672,0.6681051364137206
prc-i15_057,-0.3221834656100997,2.8536261949200497,0.8079802191780042
prc-i15_060,0.5394192454909776,3.2328279355221734,0.9369904435858722
prc-i15_061,-0.11831810511085106,6.256187839947925,-0.02930063326104901
prc-i15_062,-0.042431309372347625,6.366839870392904,0.7875140037442789
prc-i15_063,0.07518888041746352,5.916718342735793,0.8712888096698821
prc-i15_066,0.0552821286134344,5.819487775950254,0.8269024250869377
prc-i15_067,0.20143174112298678,4.704215834082907,0.9217964969978965
prc-i15_069,0.08066287388053606,3.0702032530240615,0.6960294225153212
prc-i15_070,0.06961901522723024,7.37700584877091,0.8380911528889228
prc-i15_071,0.19522275122960742,4.244295546592598,0.6670843947927964
prc-i15_073,0.6437930712456836,1.7819857015906044,0.9161641485593539
prc-i15_074,0.08501303052032472,2.2680954760849783,0.9031408042888136
prc-i15_078,0.07207175508123442,4.394373754015565,0.8394157155762594
prc-i15_083,0.34790230772557484,3.9451141254411417,0.796867408469977
prc-i15_086,0.48791421956780345,1.809487497250917,0.7543642083808024
prc-i15_087,0.5049790002774578,1.967281248314374,0.8596870783211715
prc-i15_090,0.1469403876338412,2.999677128353048,0.8637859243203798
prc-i15_095,0.4867752394038296,1.987270945126116,0.8769859454183502
prc-i15_097,-0.07857870335055228,3.079926463985553,-0.18687926302226016
prc-i15_098,0.07181709576515982,3.8354199872342063,0.6831905063652459
prc-i15_101,0.16164983123643695,4.03772857171246,0.6611410173895387
prc-i15_102,-0.034153907144323314,6.285436825462792,0.6139858285865442
prc-i15_105,0.23095210849502523,2.0124736389429825,0.7626320641965514
