cct_midpoints,slope,intercept,min(a),max(a),slope_trend,intercept_trend
3200,-96.39326074151894,97.64376307765959,-0.43167639392679047,0.1614529456483962,-96.76795305060908,97.55476081620655
3500,-92.42503832102791,97.27866999584352,-0.6135722809622923,0.2702010980473258,-98.94246438263059,97.83359889366976
3800,-101.00647693474882,98.45293458145078,-0.34212524851923115,0.3328859719666872,-101.1169757146521,98.11243697113298
4100,-103.33546969107442,98.22434435955002,-0.5015235995687533,0.34622681989148224,-103.29148704667361,98.39127504859619
4400,-114.09751799989148,99.64356784961738,-0.49705156242909543,0.42580995246145237,-105.4659983786951,98.67011312605939
4700,-109.93604680633584,99.01828977200458,-0.7454777113652034,0.3399789563012908,-107.64050971071663,98.94895120352261
5000,-117.86732757812386,98.60633413337122,-0.41951077889718097,0.22496169209653666,-109.81502104273812,99.22778928098582
5300,-103.53482989369684,98.61185503048243,-0.8654605959294247,0.30846392013461765,-111.98953237475963,99.50662735844902
5600,-110.59801744183702,100.55125933455467,-0.5352028659869054,0.7654992148684635,-114.16404370678114,99.78546543591224
